title,label
"Trump administration wants Obamacare subsidy case put on hold, again",1
HUCKABEE NAILS IT: Says Obama’s Radical List Of Invited Guests To Meet Pope Proves His Fake Christianity,0
House Speaker Ryan expects tax plan this fall: NYT interview,1
U.S. guidance on school restroom choice opposed by some states,1
Loss of focus in fighting Islamic State after Kurdish referendum: coalition spokesman,1
BREAKING: OBAMA SUCCESSFULLY WHITEWASHES AMERICAN HISTORY…”Racist” President Andrew Jackson To Be Replaced With Harriet Tubman On $20 Bill,0
Odebrecht paid firms linked to Peru's Kuczynski $4.8 million: document,1
Detroit school system's manager to step down this month,1
Singapore sees running autonomous buses on public roads from 2022,1
"Factbox: Contenders, picks for key jobs in Trump's administration",1
Libyan coast guard intercepts nearly 300 migrants east of Tripoli,1
House intelligence panel chair: Probe of Russia continues,1
Syrian Democratic Forces say reach Deir al-Zor industrial zone: statement,1
Police charge Czech PM candidate Babis with subsidy fraud,1
Rubio campaign urges supporters in Ohio to back Kasich,1
"Trump defeated Clinton by 10,704 votes in Michigan: unofficial tally",1
 Chuck Schumer Has A BRILLIANT Response To Trump Calling Him A ‘Clown’,0
Extortionist seeking millions by poisoning supermarket food: German police,1
"WATCH: KELLYANNE CONWAY Gives Dreaded Answer To Liberal Hack, “This Week” Host George Stephanopoulos’ Question About Trump’s Plans To Run In 2020",0
"White House aims to speed U.S. drone, wireless technologies",1
"Lebanon's Hariri to arrive in France on Saturday, meet Macron: Elysee source",1
Instant View: Comey accuses Trump administration of defaming him,1
MEDIA TRIPWIRE? Ping Pong Pizza Conspiracy Propels Internet Censorship Amid ‘Fake News’ Witch-Hunt,0
FAMILY THREATENED AT GUNPOINT FOR DISPLAYING CONFEDERATE FLAG ON PRIVATE PROPERTY…Police Let Suspect Go [Video],0
Singapore decried for 'harassment' of anti-death penalty activists,1
"Fed's Yellen says Puerto Rico faces economic crisis, matter for Congress",1
Russia's Putin says situation in Syria developing positively,1
Ex-Illinois congressman pleads not guilty to spending scandal,1
FLASHBACK: Mark Steyn: Why The US Is Becoming A Banana Republic [Video],0
South Korea says will provide financial support for Kaesong firms,1
U.S. House committee 'may reconsider' WHO cancer agency funds,1
Up to 11 killed in Iraqi-Kurdish clash: U.S. military,1
Schumer calls on Trump to appoint official to oversee Puerto Rico relief,1
"Factbox: Japanese emperor Akihito worked to console the people, reconcile with Asia",1
Islamic State claims responsibility for attack on Shi'ite mosque in Kabul: statement,1
"With tears and song, China welcomes Xi as great, wise leader",1
"U.S. lawmakers want more Iran sanctions, but can't agree",1
Pakistan army says state exploring how to integrate militant-linked groups,1
Mitch McConnell: 'The man in the middle' of U.S. healthcare war,1
Chicago mayor unveils 'gimmick-free' budget for FY 2018,1
Police give all clear after BA plane searched in Paris,1
"Which States Are Americans Are Moving From, Where Are They Moving To…And Why?",0
"Stung by criticism, Trump vows to work for ethnic harmony",1
"Obama, Crown Prince of Abu Dhabi to meet Wednesday evening - White House",1
House widens ethics probe to include Farenthold campaign work,1
Fatal crash closes Swiss Gotthard road tunnel for hours,1
Judge orders Rosneft CEO Sechin to appear as witness in bribery case,1
"BUSTED! ONE OF NATION’S BIGGEST POLITICAL DONORS Caught Funneling Money To Hillary, Other Crooked Democrats [VIDEO]",0
British police release three more men in London tube attack probe,1
"Few ideas, less hope leave Syria crisis on back burner at U.N.",1
Trump creates business advisory council stacked with CEOs,1
'Made in Syria': Refugees in Germany drive exports from home,1
"Putin declares ""complete victory"" on both banks of Euphrates in Syria",1
U.S. House approves bill to preserve insurance expert on regulatory panel,1
Clinton would use executive action to end tax loophole: USA Today,1
Iran denies airspace access to Bulgarian PM's plane en route to Riyadh: minister,1
"Romania says Britain more 'positive' on Brexit talks, so is EU",1
Scottish parliament offices briefly evacuated in suspect white powder scare,1
WHY OBAMA AND MUSLIM CIA DIRECTOR BRENNAN Have Opposing Views Of ISIS [Video],0
Nine charged over links to banned Turkish group detained pending trial,1
Trump lawyer criticizes Comey's leak to news media,1
 Eric Trump Just Said Something Monumentally Stupid And Twitter Is ROASTING Him For It,0
BREAKING EMAIL LEAK: “Bernie needs to be ground to a pulp…Crush him as hard as you can”,0
U.S. Republicans reject Democratic funding proposals for opioids,1
U.S. MOSQUE LINKED TO TERRORIST GROUP Received $2.7 MILLION In Federal Funding,0
France releases brother of ex-Burkina president Compaore,1
Trump adviser Cohn says tax cuts wouldn't be retroactive: Fox Business Network,1
Iraqi forces take control of all oil fields operated by state-owned North Oil in Kirkuk,1
"Foreigner killed in car explosion in central Kiev, police say",1
Trump Jr. emails suggest he welcomed Russian help against Clinton,1
U.S. sticks to global transparency initiative after Congress repeal,1
Syrian fighter pilot on trial for espionage in Turkey returns to Syria,1
Trump to visit Arizona town on U.S.-Mexican border,1
ILLEGAL ALIEN WITH DRUG RESISTANT TB TO BE RELEASED INTO GENERAL U.S. POPULATION,0
Kurdistan supervisors begin counting votes in independence referendum,1
Syrian government forces press attack in east Aleppo,1
Malaysia says no decision yet on new offers to search for missing MH370,1
Cruz's Iowa victory could show Big Corn's waning influence,1
"Trump, reacting to U.S. appeals court ruling, tweets: ""SEE YOU IN COURT""",1
Three migrants die in boat accident off Morocco: official,1
"Explosion damages Swedish police station, none injured",1
Virginia judge issues new injunction against Trump travel ban,1
"Ululations, tears as white Zimbabwean farmer returns to seized land",1
"COWARDLY “CBS, YAHOO Writer” Who Wished Trump Would DIE Before Inauguration, Makes Disgusting “Joke” About Dead Kids At Ariana Grande Concert",0
Senator Tim Kaine an online favorite to run with Clinton,1
 Nancy Pelosi BRILLIANTLY Points Out the Brutal FAIL In Trump’s Address To Congress (VIDEO),0
Mormon Tabernacle Choir member resigns rather than sing for Trump,1
International reaction to arrest of Reuters reporters in Myanmar,1
Trump administration pledges 'great strictness' on Iran nuclear deal,1
Democrats take aim at Mnuchin as confirmation hearing looms,1
"CEO's discussed tax, regulations and trade with Trump: Liveris",1
"India eyes airport in Sri Lanka, near Chinese Belt and Road outpost",1
"May Brexit offer would hurt, cost EU citizens - EU parliament",1
The Trump presidency on Feb 28 at 8:48 p.m. EST,1
Court ruling allows Syrian youth to bring family to Germany,1
"May confident of winning Brexit deal that works for Britain, EU",1
 Donald Trump Just Promised Torture Worse Than Waterboarding If Elected (VIDEO),0
Ireland says Brexit talks can't move on without clarity over border,1
Bob Geldof calls Aung San Suu Kyi 'handmaiden to genocide',1
BOOM! Conservative Support Grows For RINO John McCain’s Republican Opponent,0
Chastened Merkel faces pressure to embrace Macron on Europe,1
Former White House aide Gorka joins pro-Trump campaign group,1
China's Xi urges joint efforts to keep China-U.S. ties on track: Xinhua,1
Obama could decide on greater troop presence in Iraq soon: general,1
U.N. seeks urgent medical evacuation of 500 from Syria's eastern Ghouta,1
Russia says U.S. military in Baltic contradicts Russia-NATO agreement: RIA,1
Factbox: Wall Street's take on possible impact of U.S. elections,1
U.S.-backed militias seize key oil field in east Syria: SDF,1
"U.S. says strategy on North Korea centers on sanctions, open to talks",1
"Game over for 'discredited' Catalan referendum, Spanish officials say",1
France should not interfere in Iran's missile program: adviser to Iran's supreme leader,1
Man arrested trying to climb wall at UK's Buckingham Palace,1
"Trump, Cruz tensions may provide liveliest Republican debate yet",1
France's National Front on verge of split after election setback,1
Bolivians spoil ballots in judicial vote to protest Morales,1
Migrant smuggling crackdown triggered clashes in Libyan city: armed group head,1
Argentina's Macri almost certain to run for re-election: adviser,1
Most French think Macron's tax policies favor the rich: poll,1
"Billionaire Babis scores big Czech election win, seeks partners to rule",1
TARGET MAKES DECISION TO ENDANGER Our Children By Allowing Men In Little Girls Bathrooms,0
France arrests brother of ex-Burkina president Compaore,1
Spain says most potential voting stations for Catalan vote closed,1
EU withdrawal bill vital to ensuring orderly Brexit: minister,1
Trump tries to soothe Polish-Americans' concerns about his NATO stance,1
"Take cover, avoid bomb flash. Guam issues nuclear guidelines",1
" As World Trade Center Fell, Donald Trump Boasted His Tower Was Now The Biggest In Manhattan",0
Venezuela doctors in protest urge stronger WHO stance on health crisis,1
Criticism of Ukraine's language law justified: rights body,1
"Eyeing national vote, Berlusconi celebrates win for center right in Sicily",1
Trump says Britain should leave EU: newspaper interview,1
Texas governor signs relaxed version of voter ID legislation,1
Trump refuses to condemn violence at his U.S. presidential rallies,1
Factbox - Republicans cut side deals to push through U.S. Senate tax bill,1
"U.S intel, law enforcement officials aware of CIA breach since late last year",1
American tourists attacked with acid at French train station,1
"Wilbur Ross, Trump's Commerce pick, offshored 2,700 jobs since 2004",1
"Saudi Arabia and Arab allies push for unity against Iran, Hezbollah meddling",1
Togo forces fire tear gas to disperse anti-government sit-in,1
Supreme Court to hear State Farm case over Hurricane Katrina fraud claim,1
Obama declines comment on reports of possible removal of NSA chief,1
RADICAL UNHINGED TEACHER Finally Arrested and Charged in California [Video],0
Iraqi parliament asks leader Abadi to take back Kurd-held Kirkuk,1
Zimbabwe's War Vets call for Western re-engagement after military seizes power,1
Reeling Republican establishment running out of time to stop Trump,1
Hillary Clinton says her family's foundation is looking for partners,1
"Trump denies asking Comey to drop probe, decries 'witch hunt'",1
UK police caution woman over incident at Prince George's school,1
Zimbabwe military's statement after seizing power,1
Hillary Clinton's 'What Happened' fends off O'Reilly in bestsellers,1
"Boiler Room EP #131 – Gender Fluid Scouts, Hollyweirdness & Eminem The Establishment Rapper",0
"Republican Cochran back in Senate, says ready for tax debate",1
Obama signs short-term funding bill into law: White House,1
Clinton attacks Trump's foreign policy as a threat to U.S. safety,1
New 9/11 Trailer – Featuring Charlie Sheen and Whoopi Goldberg,0
U.S. judge throws out Texas voter ID law supported by Trump,1
No new ski boycott: EU changes tune on Austrian right,1
Any Trump NAFTA withdrawal faces stiff court challenge: legal experts,1
Top tech official at hacked U.S. personnel agency retires under pressure,1
" While Everyone Was Distracted, Here Are Five Ways Trump Just Moved To F*ck Over Middle America",0
FLASHBACK: Remember When Obama Was Caught Telling Russian President He’d Have “More Flexibility” After He Won Re-Election? [VIDEO]…Why Didn’t Anyone Question “Russian Interference” In His Defeat Of Mitt Romney Who Called Russia “Our Biggest Threat”?,0
Iran military chief of staff says not acceptable for Israel to violate Syria,1
GLOBAL CLIMATE CHANGE LIARS Ignore Truth About EARTH DAY Founder: Murdered Girlfriend…Turned Her Into Compost,0
"Some toast Comey testimony, others shrug at U.S. bar 'watch parties'",1
Yazidi sisters reunited after three years in Islamic State captivity,1
Dying for a paycheck: the Russian civilians fighting in Syria,1
"Water entered missing Argentine sub's snorkel, causing short circuit",1
"Trump: Healthcare, infrastructure, welfare reforms up next after taxes",1
EU warns U.S. it may respond swiftly to counter new sanctions on Russia,1
